"Data Source","World Development Indicators",

"Last Updated Date","2022-07-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Armenia","ARM","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.0440551837946","96.5165669381002","92.7192848878746","82.0637673121603","76.968403123853","84.2510636202063","57.650823952163","70.6360975745997","72.1261074932223","65.2516387031746","70.0489923558026","71.1767448005604","61.8060966393765","65.7106212999384","66.9014276132531","68.0984178691466","67.4958082381311","70.5525640010011","73.2861329083986","68.205458300287","67.4011084886","71.549929885755","77.3329432877543","75.4928438218553","74.5618657137382","","","","","","","",
"American Samoa","ASM","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","",
"Australia","AUS","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","85.9066921051014","86.2519118081624","87.0699343177534","87.1282176890453","87.9758065870172","88.0419910201296","89.241768668373","89.5008498800854","90.1046147901523","90.2696204282356","91.5311097444868","91.1777751858804","91.3055885105058","92.0978248911432","91.8273159566514","91.7809079296036","91.8876225773847","92.6790197830382","92.6549893999076","92.8209410670809","93.1825120512617","92.7755789006832","92.9254455862167","92.8494286413552","93.2067142551973","92.8788547299231","93.4217424604167","93.7386091842654","93.5784282818826","93.852171114404","93.911285686017","93.6887180362575","94.3426600738012","93.7583456095361","93.8864831164866","93.8317701657678","93.6482207629656","93.5126508898552","93.87865070879","93.9279120716678","89.328168190023","98.0530884338196","95.8902147872363","93.88602451318","94.0682126712093","94.2158521823241","94.2831654466102","94.293103951311","94.3514882269806","95.5100585349929","94.4247422153125","94.421655861136","94.3770061151001","93.70804882449","93.386835655426","89.6256301102374","","","","","","",
"Austria","AUT","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","85.4407470888762","86.6094140073205","87.4039052282535","87.8694242222934","89.088399872067","87.9776218275116","87.487815914146","87.745472224895","88.4945394525215","89.511758479888","88.9920425798706","90.1996936930923","90.1237315946295","89.7744624110537","88.6524826113177","88.3989888891821","89.5996842441772","88.1923619073637","87.6089528998579","87.0076277971248","85.8952161640127","83.9637602213638","82.7415870578848","82.4458922245564","81.8351143304607","81.0428122917776","79.7483965569474","79.5788581060508","74.6931538340652","76.5443492778046","79.1323454283578","79.1270071565054","77.2372111742877","77.0111424905957","77.5857075750902","77.9827986809595","78.1981869435088","78.4161240499479","78.5155637093458","76.6073284458913","76.5352922346138","76.8963890335462","77.3108741675121","78.1444293048315","77.699293658191","77.0304294299819","74.6983342403424","72.6297785377108","71.5548631026855","69.8365077164139","70.2670570317288","69.1541833994512","67.3025067863473","66.2538035085394","64.8131564661468","65.6618219894727","","","","","","",
"Azerbaijan","AZE","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9049942153701","99.9029526940148","99.3210106510741","98.5850255250983","98.6647960587745","98.6597331823098","98.3942668679038","97.8980980107919","98.2379538358473","98.0526344009183","98.2879019249229","98.3921182899603","97.3146739728947","96.9492359889219","97.134998981277","97.1165437641463","97.6056206360843","97.764698530017","98.3024770701215","97.9165307110792","96.9324916140822","97.8625715488742","98.4767015665508","98.2112327190642","98.3659900265556","","","","","","","",
"Burundi","BDI","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Belgium","BEL","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","99.9220585763079","","","","","99.9268000818201","99.9304317568556","99.7885364364997","99.9009190916956","","99.8288252764552","","","","99.8939104223414","95.9133119867883","94.8136198266922","93.2292938831387","93.4549363407709","93.9613535145082","93.3178152605069","92.0389361672655","89.8843923110409","84.3810633825755","82.6687776127733","79.1509524031172","77.0657691337378","76.4491832362475","76.0851088925547","77.0178499906805","75.8158699605793","76.3970068269749","75.932201019897","75.9350151554047","77.649374811826","77.4056975302647","77.6444837949628","75.8983187385392","77.0485270457957","75.7901428991254","75.8540863960788","75.6282926275786","74.4701814763315","75.232845873978","75.0194585935233","74.7639489844314","73.9425114862405","72.6665499302844","73.3936320880596","72.6400231167136","72.7936170372105","70.2544959262826","71.1157141124069","70.820305796114","72.6525048356486","75.8707843536824","","","","","","",
"Benin","BEN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","9.04045148410195","11.4224789658217","11.450271920699","11.5809138487745","12.3083925317516","7.69540816622725","8.92907490115918","9.82017818013937","9.7257345435338","9.6979039591882","7.29178469835359","8.53732390333295","8.28318391801911","8.48530161427358","10.1516597262917","8.71648235359086","7.52161469070614","7.27781008792889","5.45782439573539","4.83899802265073","3.8547050809111","3.93128468023306","3.83551065425908","3.86555942305149","3.78088065705484","13.3320500821327","17.3218748641596","17.3304954808638","21.0072842277264","25.4861878174381","27.4652770202784","29.6471225919176","32.0774443011719","32.8223793969496","31.0497602314262","36.3254111857721","39.6692503365258","39.0758613914131","39.8016789157276","41.5541857358705","39.4308677774566","36.1727707383108","36.4750688056578","36.7245813253448","","","","","","","",
"Burkina Faso","BFA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bangladesh","BGD","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","21.3797084279832","20.7064232290252","24.21142072085","25.4494154452184","24.684872684774","27.4255111979353","27.2929588648206","28.2340554125717","29.4209028267759","32.1460692464068","32.712615985052","34.9602407250899","33.3856773591873","34.9155652264842","37.3267274595712","39.0868474493487","43.8731951040438","44.1850353336689","45.0727052027822","45.5242869773416","44.671039180831","46.7280276168041","49.4568421395676","50.2510969411006","54.4091859282298","56.0774174106019","56.5733508486152","57.6288678437732","57.2751260395643","57.9429198744077","60.7230370992214","61.0466409333535","62.3942704009831","62.4846473380633","63.3403529134445","65.3308779541877","66.4171254531215","67.5800380220186","69.0060269775615","70.969404481067","71.6488390867616","72.6837803852608","72.8616719317204","73.7689379450086","","","","","","","",
"Bulgaria","BGR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","97.5216127997793","97.3557606341508","96.3901452320256","95.2854931691735","93.8700484375333","91.3621126576582","90.9242075278629","91.4181615193064","91.4282200436628","91.3631076199035","88.0447575372127","87.4775167194143","86.3727948327309","86.1370499485096","85.6505349396562","86.7532758325434","86.7850377184941","84.2101157446559","84.9239683151731","84.1211555653564","81.8730048286446","82.4889241407183","81.9196818576677","79.8478003596429","78.7710016942074","77.4812401154173","76.8216465897374","76.1415318295048","74.7372620633026","72.3850411748848","73.1454631425634","70.4665561092248","74.0906022391055","73.9769293902061","72.9612547766738","72.4792439088174","77.7206583262712","76.1421363788758","73.0238178824845","73.1645429106842","75.0439512978541","72.1871003864391","70.2084792905056","71.0459225220269","","","","","","","",
"Bahrain","BHR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","100","100","","99.9999999999999","99.9999597201031","","99.9999669033956","100","99.999967776747","","100","100","99.9999759698508","100","","100","99.9999797176288","99.8220905704755","","99.9178525452305","","99.9706492930637","99.9999844502487","99.9420577148714","","99.9388234051828","","","99.9544940041026","","99.0588834569174","","","","97.8317719489417","","99.7824484296435","","98.78594550788","","","99.3658471741274","","","","","","","",
"Bahamas, The","BHS","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.9255693830195","93.7824501078108","91.1722005201748","89.5848897371374","67.3949278846489","67.9820076188538","72.9947078669197","84.7450839649836","85.6124493884509","84.8049778882902","87.8938988502679","87.2958573147568","87.7490470911173","88.8766992747685","89.0009852036468","88.5097094689123","90.4929297770113","91.0714494448242","92.3193142440759","92.6042908128226","91.6526353322398","93.9966429465491","91.9478033227574","92.504002166717","77.5220449672342","","","","","","","",
"Belarus","BLR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.6186318492629","95.3093129122396","95.2844731347074","94.8614640963644","94.6243203006553","93.0969196201241","92.1683513745182","92.3822256811082","91.2963115022956","92.2441612279814","91.622449702941","91.2303339951224","92.0280213771872","92.190850626206","93.5856552985175","92.6726429250754","92.5839339124781","92.341801762508","93.1867718536784","91.7790718102573","91.9955359666712","91.3924705961574","91.0472704631043","90.6720403103935","92.4403750165292","","","","","","","",
"Belize","BLZ","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","",
"Bermuda","BMU","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","73.3669986165489","73.5276207663419","73.870583591522","74.9775810018358","76.8650577640783","76.9481810687612","77.5023898727054","78.9210995901934","80.1305661489265","66.1389234676909","64.848393916661","64.4494636719817","60.8016850600562","60.6722423711488","59.6009579232034","56.756958705329","66.1620903045038","64.0065855598116","67.603173782631","67.2030586177613","66.5187139446524","69.2082222547316","68.5796893529861","71.4955690717722","74.2227321363869","76.4940563888847","78.3494072500157","78.7772804208518","78.1339915013492","82.5510885170049","77.1983506392884","80.8602388372084","81.9913361304719","81.6247071695969","83.2741378211675","85.9585275210356","82.0478658632133","82.6045009456111","80.9594174797321","82.320428678723","82.995621325459","83.5255730340785","84.1808992754079","84.1532899868775","","","","","","","",
"Brazil","BRA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","43.6543158209641","45.3771321563413","49.293931854985","50.8109586276902","52.110199226457","54.1472892065611","54.1220726096429","56.3716066336697","56.3468355816726","54.8013523237092","52.9070367247121","52.5505747203653","49.6534026996811","47.4027320518495","48.2133632004383","50.0081005542549","49.5027093307127","49.9792401656528","49.8330112832151","51.2158302683818","51.9547451080351","52.6843858810857","53.2642499667325","53.2667289506374","54.6082522090682","56.2674339252454","56.681184017131","57.3405081357547","57.2886743851213","58.2320639159772","58.9496897692736","57.1539976067783","54.6413284413391","54.6982242959686","54.2523211637792","53.4228918773252","52.6606402553194","52.5694606110172","51.3185079919958","53.4879028437786","54.5687094244576","56.5488922662768","58.0180822526514","59.1075326389753","","","","","","","",
"Barbados","BRB","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","91.0548970715168","91.3708100837271","95.8127327993404","97.6917869580153","98.2454505302143","98.7427639524723","98.9048515134804","98.9008337523723","99.0133011872545","99.3029489822077","99.3312171755064","99.4291861590348","99.5080190856067","99.6151416812615","99.673108182339","99.6735339534272","99.7264354975007","99.7244758073578","99.8090373093357","99.8699973594119","99.9217502141883","99.9613748827197","","","100","","","","","","","99.9999072952175","100","100","100","100","100","","99.9999342711957","","99.9956363279571","99.9955353016648","99.9943789901774","99.9951884698856","","","","","","","",
"Bhutan","BTN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","",
"Botswana","BWA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","50.9774149183964","50.83979965159","48.8230233341557","47.9265375945063","48.6787411271304","51.4490816755126","53.9344417910384","54.8919220207184","56.6530291696562","64.8344856286624","62.1677796421393","65.3100088047438","63.9670394185461","61.9549073288504","63.053200831602","60.1722744748943","60.6328385127168","63.7014953217381","64.8500341621021","65.1133865346493","64.7836332004669","65.3772214083359","64.1448268099681","65.6905938048429","66.8318866095764","66.8299733628633","66.0037181434565","66.6560958972616","63.0515696115559","64.8360816715393","62.262525177937","65.7899928711042","68.8260329481313","74.6879840737883","","","","","","","",
"Central African Republic","CAF","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","83.1924410253646","83.6548998145593","84.333216189842","85.3444185408212","85.4201311056283","86.2146622466963","85.6656005878623","85.797699429717","85.7581426959485","85.260793354493","84.6622417265424","84.1541542986894","84.0243177777995","82.7933487235959","82.2055043488747","84.0544383044523","83.3043130985559","82.5157958519027","81.2272854645753","81.4294161495702","80.5639830127972","79.5138438623392","79.0665451074599","77.0090614433204","76.8489240654414","75.4065927037209","73.5640182851617","73.7949075636436","74.0229513873681","75.0519513937493","73.6054915608937","72.2903820215833","73.4363630240629","72.5776859158235","71.6982666019181","72.5201814385532","73.2370849547728","74.7361057993359","75.8827561782628","75.6377547258236","76.1025718116541","76.1549534400917","75.1633668641508","76.5470387654659","75.1971356476301","75.745137887563","74.5630719142971","74.7355837888856","75.0760026838519","75.0660005129962","75.3853926921305","74.6917469799152","74.4394791451663","73.1735157237361","73.1928743182183","74.089062024806","","","","","","",
"Central Europe and the Baltics","CEB","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","98.2469031231268","98.3040598861706","98.3962171489238","98.4208572145704","98.5184237072443","97.8122733582339","97.8081334551652","97.7376923420467","97.8430604575384","97.6903280947368","97.9958863641198","97.751319413959","97.6455940209928","97.7598831815845","97.5283394766601","97.5478641117396","97.4630196133448","96.9485330566004","97.247835293646","97.48717968997","97.1135525447165","96.5574289587114","96.5566889790658","96.2190621767041","95.7460392601338","95.0189374509995","94.5120246124903","94.0274694849898","93.297837390067","93.2247228893279","89.2533050503207","88.7439905576003","88.5218342482639","87.6597190815853","86.966547169346","86.7928836368446","86.35280843859","85.7168748087404","85.4516827217712","85.160673086187","84.7425521581851","84.6757261138138","83.9113113724698","83.9507514192333","83.267906992603","83.18497664384","83.3917407186332","83.0688831262322","81.7059852500427","79.8839125814673","80.2549198509236","80.0957632101565","78.5667277580561","77.7076786589043","76.2453637707573","79.3637383740291","","","","","","",
"Switzerland","CHE","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","74.571978736387","74.7840983448752","76.0177339270562","79.562785385876","78.6940742947535","79.5175408310303","80.0415641081863","80.5990038437376","81.8173901493461","82.1412655255981","82.0168628890574","82.8433157293463","80.7706171577333","78.9275779915227","76.4808703766326","75.181509285677","75.6173322620588","75.0313151453774","74.1933668124613","70.5441487951121","68.4005567933177","65.7967037230087","64.3492589272228","65.6001173562961","63.1015214794391","60.7870199103092","61.7801041215778","59.8916612741047","60.1091478006654","58.7592140680744","58.4753573621697","58.673840125113","58.7590814102122","57.536451471089","57.5288630712471","55.902741024427","56.1452706160583","57.2074685237421","56.8882948161333","55.8075872845508","54.3591714442937","56.0190619786169","54.4518528189764","53.7761110954886","53.9655648887586","55.4607823421541","53.8380510126971","51.4909320339345","52.5111951072106","53.2380776830962","51.5535501709518","50.3887790760234","50.9166281732744","52.1055585887724","48.741859877427","50.1682254807986","","","","","","",
"Channel Islands","CHI","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","79.2179111384754","79.0809141369861","78.7512972787674","76.9801463400184","74.331072884188","74.6603824830651","74.3455810558243","73.6766697743246","74.3571351641495","73.9381257265217","73.9947920106777","70.220139626152","68.4368979267073","68.2701863098604","66.8143603370751","66.7051749361403","65.9129898290639","69.3060280093884","73.8084513994048","72.1564768684925","68.0367423550693","66.3560041265594","68.074028004202","69.82379098513","70.0078144077878","72.3916588764254","74.6555642987889","75.5271603580318","77.164219596618","74.511496953145","73.1069712499615","73.200718363679","74.5634411648975","75.1835361760022","74.2447072338637","74.0091485100545","76.0264465018648","75.1842669453794","73.4740266778671","77.6066722281967","76.6791171838768","70.0394421491718","68.6498020919416","73.2505438289352","74.6472122625678","","","","","","",
"China","CHN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","59.8993427574403","60.8595739758203","61.3246620443714","61.436959485179","64.4358141733754","65.0788589397339","67.4793439025195","69.6372321217815","69.6596060679882","69.0747294923113","68.3812488660607","68.8731857013966","69.6064810089214","71.163906074896","71.5674810575362","72.2246058893174","73.2357105644604","74.2352166827206","74.3173939465768","75.709160650649","74.8319675985941","75.4319836058588","76.4687872871531","77.0450401308995","78.4278583846591","78.9858756104578","78.9351141704471","78.9940358838221","79.4000083961012","79.8413558376096","80.1974022674318","81.202125230752","83.2297577410762","84.7964546509664","85.8727359992899","86.8283422182192","87.4078573323802","87.2240518182102","87.635694692845","88.2551986732039","88.8983629317114","88.4191622067537","88.2374925685652","87.6704307681854","","","","","","","",
"Cote d'Ivoire","CIV","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","33.2285777133267","34.6001554657735","34.6677913700076","34.9237228856261","35.8368130160403","38.4766222402736","37.8404912048609","39.937900910503","37.1278739020849","34.4260643774903","30.9911821989658","28.3255915858329","25.9179493175177","26.2169070482774","24.9455332092577","30.3833553630095","29.8665979986123","28.3645175187179","27.5891930357614","23.7043504917473","23.3214742172167","27.5982179651252","28.5531693898587","28.2452570806488","25.1500298604533","32.0181531315067","32.1080986462699","30.8269193888098","40.8919780932146","37.130149257688","34.2983971532307","37.8487156284546","32.5014405081501","24.9305732993684","25.3912567218617","21.4491642750928","24.2532852502159","24.6166579573275","22.7178036261412","23.2315074256831","20.8677616437152","24.6801540811143","26.6581215014873","26.4923300237552","","","","","","","",
"Cameroon","CMR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","9.00709969816543","9.2191296059077","9.37255056556076","9.47207303807143","11.3908234201986","10.4711911019238","14.0681411843503","14.356133119199","15.0394230461742","15.5722860749202","16.5278082891819","17.7706184668035","18.6092333604018","19.1767858378753","20.0140744659039","19.2724769595746","18.8224234613442","19.1695094917407","19.9227754901024","18.7105212965658","17.3885482540665","16.1105436285875","16.6542013076269","16.9045387897296","16.0741944519037","15.6895389797197","16.1544497185581","16.3602692570847","14.6517908996824","16.3072863854111","15.5226580849902","15.8114335343114","16.6458975613321","16.6884124866923","15.3339911600227","17.0421942126996","28.8851582626099","27.6217804739683","30.892904820323","31.1639633691221","29.739592137647","35.272037522636","35.7817563030499","38.3178571912403","","","","","","","",
"Congo, Dem. Rep.","COD","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","12.2748199450421","12.2541802798359","12.5841641924349","12.4722733650913","12.2479637524512","11.1668511584759","11.374915282484","11.3612440197337","12.6444305910577","10.5160885823475","12.2786978097521","9.73750707108732","12.273035284351","13.704550372385","10.6718765949888","9.45156538910605","10.1922950954367","10.523511900089","8.98642503566632","11.1623527959915","8.77966850679062","7.86601016542721","7.35135232939843","4.7100807534531","5.49319716364039","5.81520792382385","4.76604529907746","4.12598541520805","3.08650448594645","2.03655324693759","1.63973329140502","1.71458508382986","2.01528666053489","2.11264423141953","2.54634961210342","2.67850049396916","2.87375964109889","3.06748618098597","2.74256936215314","3.07821100504897","3.69164732083451","2.87171646967502","4.17663823986824","5.3558141424822","","","","","","","",
